origine,destination,first_open_delta_median,first_open_delta_p25,first_open_delta_p75,n_departure_dates
BELFORT MONTBELIARD TGV,PARIS (intramuros),29,29,29,136
DIJON VILLE,PARIS (intramuros),29,14,29,94
MULHOUSE VILLE,PARIS (intramuros),29,29,29,154
